Gender,Height,Weight
Female,63.5687601892505,154.14541190635
Female,62.1916974375019,112.935460903956
Female,59.7764551910631,120.743637801798
Female,61.6273472434732,123.637225339968
Female,62.42696120657829,127.61650595070101
Female,60.24335877133429,131.661110167329
Female,61.099684522662,117.196783823799
Female,63.8035583689906,146.069789093321
Female,60.1214940797834,110.27739909698201
Female,62.1515390284783,117.622643059512
Female,60.8455082792894,107.44605441832898
Female,60.8149266614059,110.141214580722
Female,63.973447899967795,149.408992650491
Female,62.1103513180408,136.870855338002
Female,62.974785101719796,137.474569849565
Female,61.991103315523006,124.263052907899
Female,63.0344867270615,125.46701614259199
Female,61.7220786947145,107.22470708194099
Female,63.5649944650528,134.111374252931
Female,61.5826702131507,127.686515250633
Female,60.8508818055655,108.945837143582
Female,61.470937755893004,114.674279364657
Female,63.2365175403148,132.175494890553
Female,55.336492408949006,88.3665825783999
Female,61.58719642729711,117.47814943788099
Female,61.1779832423059,121.32706245028
Female,62.1960203776221,124.157289067095
Female,61.4323999425898,127.84452003177
Female,62.996069969002,141.072078285295
Female,62.732091960196506,126.37378488252399
Female,62.164904387045,119.3042130336
Female,62.9254755099168,120.192431587993
Female,62.4557192957967,138.360765182304
Female,55.668202120512106,68.9825300912419
Female,60.9601467947002,124.87679569485901
Female,60.8929255610217,134.713555165105
Female,59.80509278007461,102.147229843053
Female,63.7850382085228,152.559196426352
Female,61.4552792378346,101.80110455674499
Female,59.973722018482,111.22429008386801
Female,62.7867326752516,107.695853478586
Female,62.071202111297296,122.633793869728
Female,57.882977877878,110.72597214264799
Female,59.239198758613796,111.181236095562
Female,60.848343238166294,114.949997304144
Female,59.763400443441704,112.74136200221201
Female,63.6846975166008,134.263881206765
Female,62.6359268260796,119.78916010103501
Female,57.8697044083998,93.533752874761
Female,62.8616279247227,135.520535634779
Female,59.631909901369895,109.281638742373
Female,62.774532339054794,144.906207413141
Female,63.642045335268,118.18671786115601
Female,60.1625103505144,94.232330573943
Female,62.2851140096946,132.091499136112
Female,62.518233716090094,129.279567833282
Female,62.892830839633504,131.130446581715
Female,62.39615363335529,127.032748132563
Female,60.1211674783819,113.40696673499599
Female,62.0910912813511,123.69790329122401
Female,61.8635413009161,127.01896616815901
Female,63.73111284935921,135.598592190331
Female,61.705575790799706,126.787299377007
Female,61.1619212877002,119.04016183705
Female,63.3710129855295,139.29993458016898
Female,63.291301795676006,126.409991249452
Female,61.8245071244127,133.692684009314
Female,59.33510789021339,120.819870074702
Female,61.236987796791496,114.160746392997
Female,57.9231593597871,100.54004284202401
Female,63.406084924954904,129.372212442842
Female,63.73173268169911,114.26974955483401
Female,61.5797765712626,117.903634880013
Female,59.25272547162311,139.140812286463
Female,61.4562621266792,117.02871683182501
Female,62.611869335698,134.76589895282498
Female,60.60301011862129,100.001590658139
Female,62.453815607211894,132.69731724647198
Female,62.4053361255275,116.602306473742
Female,62.077522948174106,128.493024202435
Female,62.5478779512339,125.598026309247
Female,60.8896815106693,116.567487619501
Female,62.750996714414605,120.54515292797001
Female,63.7355604496328,142.49120367490602
Female,63.1992030737393,125.467253919726
Female,62.1486693111973,131.114126484876
Female,63.9714726655432,150.377404742749
Female,61.472110562733,118.918114328354
Female,62.1121735944475,118.97932616476
Female,63.910515774082604,140.730951619697
Female,57.31302351635549,93.876437404092
Female,63.21573488063001,127.00515887195299
Female,63.973924665384295,133.45950261331998
Female,60.541779616351604,118.376376113162
Female,63.458053718486795,133.575257573268
Female,63.221907189159204,140.27283435912
Female,60.552125521808904,113.232336211797
Female,60.5858203774355,112.59949399217199
Female,63.2065614774725,129.954140226785
Female,63.58027647170871,135.780213650099
Female,60.918025241683104,119.772634041478
Female,61.2923629781984,118.330546968483
Female,63.26397712028871,139.071144275766
Female,62.5871156965349,153.57434844722098
Female,60.5115488791556,123.693718263582
Female,61.698941106005705,117.003707390074
Female,63.671971952486494,149.155947076426
Female,62.967519698705594,124.810695121021
Female,63.391787270845796,144.049387433744
Female,62.4880358544193,138.393841101676
Female,61.8348171745656,141.039826994712
Female,63.9214312444869,142.843103380073
Female,60.9364387860402,118.618540931868
Female,62.417226579126606,130.795699390072
Female,62.985253475543004,122.32200045075399
Female,60.5583547356878,121.465205228422
Female,62.7929560060569,144.87539767706699
Female,59.390279812592205,123.830413116507
Female,63.674482439173495,134.66023215101802
Female,62.6223371329449,106.593985687972
Female,59.9684185677438,115.47681284055099
Female,58.417163446819,96.4221710048584
Female,61.307445694053605,137.06508495809402
Female,63.551069722422895,133.37869908068
Female,61.4944578000568,129.420924180631
Female,62.131749906688206,132.808352593369
Female,63.4355938700062,120.18468270180401
Female,62.681352506608,144.199475712639
Female,62.6332596216282,137.976895846461
Female,63.08417104439071,148.955189789064
Female,63.2324193735435,131.906070938145
Female,61.0085441877015,118.038053266885
Female,63.144169145211,120.555017173442
Female,63.141208873533,138.651477740768
Female,63.217487894559795,135.601005744142
Female,60.8077724069542,112.436341613195
Female,60.43596415995479,118.098866565329
Female,63.091703137238,121.008872902635
Female,58.9969439920839,113.734396983804
Female,61.991561049211505,129.321530441353
Female,61.60059708772389,136.609345601026
Female,62.6164606594454,114.98839190505501
Female,63.2380660879524,115.985360957491
Female,60.6748561538626,128.615808477141
Female,63.102849718661794,153.520357385879
Female,63.024223461681096,131.639253708063
Female,63.6691129398454,141.914930746632
Female,62.109757042521494,124.483947181836
Female,63.826054612441304,125.556013177822
Female,62.53765881224461,124.920283434545
Female,63.17674123640929,133.30596296052
Female,62.8924807371768,142.89562591325702
Female,61.500486534324395,126.088338208402
Female,62.5092134625984,132.122065997657
Female,62.6992776704058,126.63987123399099
Female,62.00450676751161,136.975398054233
Female,61.025224979151,121.055279305515
Female,62.7430546559301,135.352914549541
Female,62.763723922867,134.619078048893
Female,63.115267498178994,127.508135982421
Female,63.7387846485527,136.204024074546
Female,59.762156488395995,95.50033085314449
Female,63.9323879354694,130.936857530366
Female,60.2762621629998,92.03794303979191
Female,63.238524711884395,109.197849767591
Female,62.0693336458313,132.65470114197902
Female,63.60015169032639,142.682825085499
Female,58.621204275493604,105.68255596240101
Female,62.351618070959994,147.776633057825
Female,62.064464782075994,135.553886774225
Female,63.78045053571589,125.964967064398
Female,61.595700475738,125.69044556505399
Female,63.140719924336004,134.749660807651
Female,61.387690047025394,139.325303119848
Female,62.4040612072824,132.859670011568
Female,63.0996464734617,127.897077555075
Female,60.9011029650348,117.069212796024
Female,62.0118603437534,122.70938436316999
Female,61.177417249355,119.026199791625
Female,59.7616961246051,106.181546007383
Female,63.8829118578512,133.274269386444
Female,63.59889259958221,124.82955013856599
Female,63.4876370769227,152.939283220944
Female,62.1989274746945,134.416769094881
Female,63.791582056712706,137.413177969282
Female,58.3992732847804,114.91452377553101
Female,62.7552630779708,143.679072724016
Female,61.0169136485069,122.55113134650499
Female,60.410610948908904,106.64229399473601
Female,63.374620073333,130.403337418144
Female,62.088631579575704,112.74810975760201
Female,63.9256629281186,146.80505773827
Female,58.781757632403604,90.7747091832357
Female,60.73255920126571,129.93164947606002
Female,63.761419932705,117.551987292536
Female,60.6808456196719,113.642060430966
Female,63.784909476139,140.410741148516
Female,60.85835314236179,117.696491881752
Female,62.6330053145602,127.536664725424
Female,63.386660312588994,114.504560767949
Female,62.573491827726,120.583444827689
Female,62.7213495566306,119.486517223659
Female,59.5596477140795,110.91822563475401
Female,63.68803987945189,130.336549114258
Female,63.7414312550819,140.45404847504102
Female,61.511383226993,135.051580448911
Female,62.7810480514985,135.628790604296
Female,61.9455232926966,110.657142075488
Female,63.7848705959536,134.228371270992
Female,63.128042988196,136.592800500294
Female,63.8894436057504,144.37596784709
Female,61.489633660181106,119.330341229469
Female,60.1078614836828,122.36378940363899
Female,62.4587916193706,136.098915292115
Female,61.36405241038221,115.175752886687
Female,63.623574223705,137.90463330872498
Female,60.772054383575295,103.274543570465
Female,61.8314398602573,144.912759286863
Female,57.654885027864296,98.87672254559921
Female,58.6428888204366,91.13630365729959
Female,59.0017419565727,102.47866467065501
Female,60.213395370251206,109.66281317992001
Female,61.1201164293565,123.581164718325
Female,61.712266764213894,129.77713048108
Female,56.07869973249479,94.4883740514904
Female,63.3499879341012,139.22315103529698
Female,61.450282166580706,100.81799616483801
Female,61.4680996449647,122.86849859400999
Female,56.108902096181005,80.5312593808895
Female,63.9165972026092,145.62429058958202
Female,61.2244579969429,130.539050835342
Female,63.5720738747121,139.189754635499
Female,58.5038208838195,102.124460727719
Female,63.7560237265498,148.878322871828
Female,59.5676198493025,130.11924560847999
Female,61.82295631577471,151.621748021954
Female,59.550766330213,132.98838873545
Female,62.667580120138,124.03397782371201
Female,60.78688352075971,133.235538441663
Female,62.8140534616654,114.333915530655
Female,63.3665552927455,128.03723531909
Female,62.565730399894896,128.87119625606599
Female,63.0711709583662,141.214977779151
Female,62.234632985201394,118.852705355753
Female,60.6794569073923,120.952343048977
Female,62.1406891954094,117.28723413628799
Female,60.503326538783206,117.67317903270799
Female,62.1839823428074,131.659119191964
Female,59.891396619157604,108.625579032739
Female,59.0866684886879,101.03715361058501
Female,63.26327460569961,137.364902527897
Female,62.6176900041191,138.082482281735
Female,63.44051580011999,140.143427227101
Female,63.4029164816637,118.271687679224
Female,60.266154767081005,106.138265858869
Female,62.242208437634496,133.324581124254
Female,60.626394347752296,128.61738070055202
Female,61.984229863447105,117.640454127762
Female,62.160849287322904,118.51231084713699
Female,61.4105897100327,139.89981830848498
Female,63.844059844895604,140.008238050349
Female,63.732847083697,144.777657493938
Female,60.5684836937429,110.490718413001
Female,60.037287660545,117.60587379574899
Female,59.6266045472612,107.47173243874599
Female,63.462619829707606,126.689845437587
Female,63.7430398445612,126.293962316978
Female,62.694682057334006,126.69271426907801
Female,62.8032334146675,126.01056566712299
Female,62.11751221194489,137.282178100606
Female,57.8073228489915,107.705025913598
Female,63.4138540642601,121.200849225363
Female,62.385534149691296,137.53367049723698
Female,62.0501442011013,127.051031458001
Female,63.7780793626365,149.894951440861
Female,61.56060911978379,116.62679828740299
Female,61.7189238838311,121.60650860022
Female,60.77105849760979,109.837385673708
Female,63.2546663036786,135.865663634336
Female,63.783870403793706,139.340537312666
Female,62.920049494601706,131.57367513268
Female,63.271718526254,149.122726526788
Female,61.8936565184405,117.64610293375999
Female,62.7559587583006,122.51531957217199
Female,58.5775758255851,109.05162928531999
Female,61.651771889464996,129.028241356304
Female,58.4709836424501,103.04595284520599
Female,57.94709110034929,91.46899763370679
Female,60.1438688169522,107.16605058827801
Female,63.8227248654108,138.895712416732
Female,62.149295755193,131.11497267071
Female,62.659343958443095,124.25721124783199
Female,63.963226842032,110.58100185552401
Female,62.902728801033405,137.041794764637
Female,63.66579779067389,122.148252708969
Female,58.3768121939762,96.57921203299651
Female,62.2438493000684,113.29063745558999
Female,61.9236976699269,134.682126594453
Female,61.6466411754478,134.475773050625
Female,63.132339355837004,130.514736487237
Female,61.8272781508049,129.68531010624
Female,61.66643508503079,120.60615927242901
Female,59.2644116953942,117.535231988082
Female,63.9056469656532,169.079129369228
Female,60.6143859598376,130.370011518555
Female,59.279653971792605,86.8907118416325
Female,63.79052863474689,122.121197764408
Female,63.6953074251025,120.96557631701
Female,61.7503104664995,141.28549954318
Female,62.3446077262348,128.732390202663
Female,61.5954743189745,140.376801203415
Female,62.78886778624471,130.071925160203
Female,60.949561674746796,114.79140102558901
Female,62.2671781021688,129.351649873223
Female,60.6803877196751,119.195697933808
Female,63.9896920632008,141.487752526284
Female,63.1516293523298,119.191194477355
Female,60.938698489831495,135.601568354786
Female,61.6943371258118,122.746494612735
Female,61.6855430637008,126.007336558882
Female,60.443789129043,109.688325769838
Female,62.7842763453096,109.029690178438
Female,61.100516080586004,114.955814222543
Female,57.481392089645205,87.4965711068527
Female,59.527196962339495,123.04466783730301
Female,62.196274493421,120.008198718904
Female,59.9980659303265,113.944988323158
Female,62.0150135779691,121.23943620090401
Female,62.5905347139169,119.541594250199
Female,60.8543111878693,140.8115139782
Female,62.1458607025379,128.967996843239
Female,59.18173123085629,106.772488510281
Female,61.351113847512295,121.966343592203
Female,63.013256878704006,121.78756657941601
Female,59.83771200869639,127.947748191752
Female,61.962795496995405,133.37476145212202
Female,61.2458279351572,102.91803351719601
Female,61.73903740721,127.16058403374201
Female,62.6188631643794,118.71616812932
Female,62.211842437200794,114.85076230145201
Female,59.9985291119596,96.85648809938101
Female,62.504496880286105,142.63964193098602
Female,62.6435170912578,142.887379341998
Female,62.0080771491404,136.997220424575
Female,63.5779273506287,140.760938882789
Female,56.7576036320284,88.88485317612471
Female,58.0483879435182,92.3258299115623
Female,63.7011397144788,152.904962789341
Female,63.1788467544409,139.05210235951
Female,62.231306437616,136.681238290303
Female,60.578630682393104,97.9775540088973
Female,63.350341896126395,136.181916612555
Female,62.6238524863747,142.94682736847201
Female,63.5004535296126,137.198700301645
Female,60.2574933105572,110.101139831754
Female,59.664340624712494,107.32224590993602
Female,62.195908169483005,137.28402696004102
Female,58.8583977310176,98.54936415506201
Female,63.6902996213132,132.97111037753598
Female,63.1667384919388,130.740933092532
Female,60.59772709576839,106.969691988335
Female,62.8250805619894,111.615089915203
Female,62.713652374506395,119.78978266878299
Female,62.205037629471704,122.917881852374
Female,63.857098025804994,125.401719607698
Female,60.978009066076496,125.10433577766001
Female,60.303443076076796,134.694862750144
Female,62.5594947136909,129.439231106236
Female,63.008067129869794,139.39337297568
Female,61.39920631895411,118.243214867285
Female,62.1000960989526,109.349031666849
Female,63.715969976713,144.256790545024
Female,62.5864637847256,132.732254677612
Female,60.6668224727029,121.59816843820101
Female,62.3211968836268,132.11859007208
Female,63.5249762127878,147.026850497157
Female,61.086377666725205,127.166576438328
Female,57.207946448139104,99.49482375745899
Female,63.3228513649821,130.875115859355
Female,58.9805742499834,105.971759903372
Female,59.7654023621743,133.479484363974
Female,63.3494163565599,156.005407993291
Female,63.919722562900894,146.832640146898
Female,63.749253320049,133.511540858199
Female,62.4956808670057,137.536814793135
Female,62.37258695760429,135.72230556027299
Female,63.4422117789602,134.801973619515
Female,63.45611878757771,124.03168810934
Female,63.902161510549604,150.187598464574
Female,61.0724435059547,111.765896991427
Female,63.1808638527067,117.010256885193
Female,61.49888657429,102.696974533694
Female,63.976833359709794,142.372879940519
Female,61.257572653881795,131.46928157665002
Female,56.63041197643821,89.48048027295799
Female,58.2136140977498,98.869252929314
Female,60.0407793463283,125.68164404202
Female,59.4974060191257,125.601269024671
Female,63.0684183548493,131.157066933971
Female,62.86463327186979,120.247147644501
Female,60.4068930646657,122.22333868023
Female,62.790495394316395,145.992045419017
Female,63.7948401617126,124.655638900198
Female,63.3741426139251,138.024803709393
Female,62.79478140952,123.51780638205601
Female,62.894839686946405,129.943212021255
Female,63.1251364340679,120.27418862629101
Female,61.388420401602296,130.734180311493
Female,60.647105311283504,121.88025681686199
Female,63.8848755242758,126.93887140785499
Female,62.3024965761823,128.38710926437201
Female,61.30514652136029,122.534743665854
Female,62.024622853853906,116.97145753727699
Female,61.7814522684375,119.956198553202
Female,62.341796176641395,137.492143041157
Female,59.030302278083894,107.701246562834
Female,63.6831809886458,127.59751524902201
Female,59.169603975966204,112.04394448681101
Female,59.1390873118783,113.46873041727801
Female,60.9662640820926,109.946334605674
Female,57.5402686323147,96.19051123813801
Female,61.9059184995613,114.568376671197
Female,63.9573089571671,127.44497002263901
Female,61.9323519094684,124.78016461040801
Female,62.900824749739996,137.420455826089
Female,62.375418491559294,134.870906081511
Female,63.887515144597394,124.75337762205601
Female,58.70631542179271,101.990470324876
Female,63.177398804039,138.022592491558
Female,63.0850236136518,124.459625457958
Female,62.0998542419859,133.714224546198
Female,63.293828919941,159.82130423599
Female,62.20596413813129,130.52688332096702
Female,61.1919833059315,103.58638547031299
Female,60.550604894208405,108.215882832314
Female,62.6116600750035,125.09402193047
Female,61.8794633631368,108.13663940251101
Female,62.31575206661321,123.783563825451
Female,60.1948969474763,127.86000010626101
Female,59.512981698091096,106.63642952951099
Female,59.3077871493332,108.425989559395
Female,62.5864298982446,133.92817977112801
Female,61.103216286781596,120.40935095655199
Female,63.41995463770839,125.962116034111
Female,61.7095710275463,120.604339328759
Female,61.825169550244595,144.555484485503
Female,63.9426236505085,125.194118433785
Female,63.9211759989884,140.883834629129
Female,60.7181902703438,116.690215074499
Female,63.97982304575171,156.624549709382
Female,61.298484621979505,137.994478820382
Female,60.8895008371525,113.062457650902
Female,60.842740357094605,131.305434159197
Female,62.8173539608313,143.24877027871202
Female,61.2524352280807,122.824105041194
Female,60.5792080632693,127.35450004327801
Female,61.6541746571694,141.49632459471002
Female,63.7376822067027,139.67497902456898
Female,62.2307136151842,108.192002771498
Female,55.8512138219031,103.767137286226
Female,58.8096536336339,93.0540913754368
Female,63.7000670167339,142.322039721723
Female,62.85233175734879,145.31549708865802
Female,63.390633700298395,110.513180867796
Female,63.5354693614422,137.622958502453
Female,60.3946356235736,130.78543213482402
Female,62.5900175545683,132.321686028614
Female,61.9245004850171,113.66110998274
Female,61.14474692799401,118.79822960521601
Female,59.830263576290506,99.72474196913429
Female,61.774366029355896,122.405364444669
Female,63.1185882518193,122.115106126656
Female,62.32555504421679,144.94233480366898
Female,59.8150485166839,112.097417070758
Female,62.996483597748096,122.564700136315
Female,61.9834447222965,110.514436990301
Female,60.5229120730461,124.74229093232799
Female,63.727469255050494,140.025285076403
Female,58.1096631726451,96.2662501541608
Female,61.532999160452,115.20231283437201
Female,62.8944904066328,151.347465107385
Female,63.1044489208074,138.335712739484
Female,62.4106343023137,143.347460113507
Female,62.02647968052771,123.172683968554
Female,61.467332677803704,137.143537430737
Female,60.825766253945105,113.61939798631599
Female,60.5887991674755,109.30613100338499
Female,60.124167026904495,119.05742546079
Female,56.85608212937671,97.3649783271705
Female,61.303924132965705,128.26926472881598
Female,59.707484656877604,109.923623246467
Female,58.6463298569074,96.52484983129341
Female,60.709793380216105,117.333173821634
Female,61.83971277393311,127.32762823385299
Female,61.04190509469629,131.702313600744
Female,62.9523215491681,134.733745611152
Female,60.6707844690725,100.55984028346799
Female,63.1669759374437,120.94457721709699
Female,58.964068991751496,91.78554982775499
Female,63.5521199204627,131.298644601033
Female,59.9002745344656,118.46894705401199
Female,62.031264677257006,128.748688352743
Female,62.5236118770252,127.149734648921
Female,60.797820249181996,125.934423770373
Female,58.6883916120875,119.59900042957099
Female,62.7591767919005,134.744757267404
Female,60.4340546221386,118.481624096983
Female,61.6306358437811,141.980447214242
Female,63.265579815400706,148.984215793627
Female,61.76456900012649,147.957716829586
Female,60.1298674461234,107.91931517318501
Female,59.312534040755104,92.0430875699975
Female,63.0386943759791,141.170727562953
Female,63.0342601763786,143.324946029736
Female,63.3645364244639,135.900351891681
Female,60.3601748517583,127.841812513999
Female,62.9468079064824,131.267399254072
Female,61.266497877903205,101.244919138932
Female,60.1908582824432,117.955518204098
Female,57.6751810901334,125.941865449606
Female,61.5694742826729,128.53931129318002
Female,57.5587103279895,105.17392339684099
Female,62.95254098435329,120.673464017242
Female,59.4990773904988,128.915658582563
Female,62.1987073393976,122.548925366031
Female,62.82824800848329,123.07117587652999
Female,60.673430810886,112.715432765977
Female,60.7848160377108,114.892326418711
Female,60.159509030451794,116.10637611162001
Female,58.644611816453,95.78796886788342
Female,60.75091525102321,113.41840149481101
Female,61.550112573266794,129.75436753256702
Female,63.3965048272174,150.542043818078
Female,61.945476785684605,125.224706814081
Female,63.4970658194016,134.915438582361
Female,62.6701568243573,111.08065828566099
Female,62.810387574256495,124.267588126539
Female,62.6566187480512,123.870493713578
Female,59.43615128026651,111.864139742294
Female,60.6934108818164,130.017847924579
Female,63.70995947640571,135.849924747892
Female,59.7985872655286,102.78782640386
Female,63.52418986549439,129.910745914848
Female,63.037449609703906,131.048845282274
Female,60.679723436063206,114.83103002005
Female,59.1041956260695,103.41891665638599
Female,60.0024634791096,114.445720805035
Female,62.792565779997204,119.173397008303
Female,61.550860804501106,122.883437440469
Female,62.4409303955215,121.427728189135
Female,62.1852212947346,111.099321508592
Female,63.7812151046128,166.10580045136498
Female,61.3340325087736,107.44566005185
Female,63.1043474623505,116.902770597259
Female,58.2121647882327,101.757024898513
Female,63.001431689827996,120.185888879339
Female,59.340007259378204,110.183222127801
Female,63.0306350404741,126.733534709637
Female,63.520574562981395,130.429113623409
Female,62.0987571475771,136.382333817617
Female,63.1826177658809,132.246094440381
Female,63.0362941884185,130.11752078024202
Female,63.2583509652557,124.217167528261
Female,63.91326021930411,131.029178550155
Female,58.19008891566,107.05714081704201
Female,57.80076873811029,86.1909601800444
Female,62.05967954594911,122.197037105345
Female,62.598648179779,114.766881635338
Female,63.7111525803582,140.619451067452
Female,60.1139197250871,127.712452805848
Female,58.3872722960955,85.7930852355214
Female,60.9100242709036,120.271964808635
Female,60.568529487382,106.79125120086799
Female,61.6219921069495,123.233766232869
Female,62.460812613958,126.679585492026
Female,61.831718041102896,116.795015056221
Female,60.8705857147916,115.132236501892
Female,60.9427947533818,110.921330982054
Female,60.496193230121605,111.83168246149499
Female,63.43683135984771,141.579212145631
Female,62.3106683042188,131.363274836162
Female,62.8984140743408,125.040891841666
Female,63.3381848169439,144.704339499288
